state,lga,year,total_events,violent_events,boko_haram_events,total_fatalities,violent_fatalities,boko_haram_fatalities,battles,explosions,violence_civilians,latitude,longitude,any_conflict,any_violent_conflict,any_boko_haram,conflict_intensity,high_conflict,cum_violent_events,cum_fatalities,cum_boko_haram_events,first_violent_year,years_since_first_conflict,ever_exposed
Akwa Ibom,Itu,2001,1,1,0,0,0,0,1,0,0,5.2003999,7.9847999,1,1,0,Low,0,3,55,0,2000.0,1.0,1
Akwa Ibom,Itu,2016,3,3,0,10,10,0,0,0,3,5.0475001,7.9085999,1,1,0,Low,0,6,65,0,2000.0,16.0,1
Akwa Ibom,Itu,2017,4,4,0,52,52,0,2,0,2,5.0475001,7.9085999,1,1,0,High,1,10,117,0,2000.0,17.0,1
Akwa Ibom,Itu,2018,1,1,0,30,30,0,1,0,0,5.2003999,7.9847999,1,1,0,Low,0,11,147,0,2000.0,18.0,1
Akwa Ibom,Mbo,2013,4,1,0,5,1,0,0,0,1,4.6299,8.3325005,1,1,0,Low,0,1,5,0,2013.0,0.0,1
Akwa Ibom,Mbo,2015,1,0,0,4,0,0,0,0,0,4.6791,8.2651997,1,0,0,No Conflict,0,1,9,0,,,1
Akwa Ibom,Mkpat Enin,2019,1,1,0,0,0,0,0,1,0,4.7347999,7.7490001,1,1,0,Low,0,1,0,0,2019.0,0.0,1
Akwa Ibom,Nsit Atai,2018,1,1,0,2,2,0,1,0,0,4.8309999,8.0383997,1,1,0,Low,0,1,2,0,2018.0,0.0,1
Akwa Ibom,Nsit Atai,2019,1,1,0,0,0,0,1,0,0,4.8309999,8.0383997,1,1,0,Low,0,2,2,0,2018.0,1.0,1
Akwa Ibom,Nsit Ibom,2015,1,1,0,1,1,0,0,0,1,4.7855,7.8867998,1,1,0,Low,0,1,1,0,2015.0,0.0,1
Akwa Ibom,Nsit Ibom,2017,1,1,0,2,2,0,0,0,1,4.8614998,7.9081001,1,1,0,Low,0,2,3,0,2015.0,2.0,1
Akwa Ibom,Obot Akara,2018,1,0,0,3,0,0,0,0,0,5.2080998,7.5911999,1,0,0,No Conflict,0,0,3,0,,,0
Akwa Ibom,Obot Akara,2019,1,1,0,2,2,0,1,0,0,5.2483001,7.5517998,1,1,0,Low,0,1,5,0,2019.0,0.0,1
Akwa Ibom,Oron,2013,1,0,0,0,0,0,0,0,0,4.8256001,8.2343998,1,0,0,No Conflict,0,0,0,0,,,0
Akwa Ibom,Oron,2014,1,0,0,0,0,0,0,0,0,4.8256001,8.2343998,1,0,0,No Conflict,0,0,0,0,,,0
Akwa Ibom,Oron,2015,1,0,0,0,0,0,0,0,0,4.8256001,8.2343998,1,0,0,No Conflict,0,0,0,0,,,0
Akwa Ibom,Oron,2017,1,0,0,0,0,0,0,0,0,4.8256001,8.2343998,1,0,0,No Conflict,0,0,0,0,,,0
Akwa Ibom,Oron,2018,1,0,0,0,0,0,0,0,0,4.7905998,8.2076998,1,0,0,No Conflict,0,0,0,0,,,0
Akwa Ibom,Oruk Anam,2016,1,1,0,0,0,0,0,1,0,4.8056002,7.6159,1,1,0,Low,0,1,0,0,2016.0,0.0,1
Akwa Ibom,Oruk Anam,2019,1,1,0,0,0,0,0,0,1,4.8056002,7.6159,1,1,0,Low,0,2,0,0,2016.0,3.0,1
Akwa Ibom,Udung Uko,2017,1,0,0,5,0,0,0,0,0,4.7561998,8.2490997,1,0,0,No Conflict,0,0,5,0,,,0
Akwa Ibom,Ukanafun,2017,7,7,0,12,12,0,0,0,7,4.9169002,7.619,1,1,0,High,1,7,12,0,2017.0,0.0,1
Akwa Ibom,Ukanafun,2018,1,1,0,2,2,0,0,0,1,5.0028,7.7438998,1,1,0,Low,0,8,14,0,2017.0,1.0,1
Akwa Ibom,Ukanafun,2019,1,1,0,1,1,0,0,0,1,4.8407998,7.5964999,1,1,0,Low,0,9,15,0,2017.0,2.0,1
Akwa Ibom,Uruan,2017,1,1,0,50,50,0,0,0,1,5.0784998,7.9387002,1,1,0,Low,0,1,50,0,2017.0,0.0,1
Akwa Ibom,Uyo,2000,1,1,0,0,0,0,0,0,1,5.0332999,7.9266,1,1,0,Low,0,1,0,0,2000.0,0.0,1
Akwa Ibom,Uyo,2003,1,1,0,22,22,0,1,0,0,5.0332999,7.9266,1,1,0,Low,0,2,22,0,2000.0,3.0,1
Akwa Ibom,Uyo,2007,3,3,0,0,0,0,1,0,2,5.0332999,7.9266,1,1,0,Low,0,5,22,0,2000.0,7.0,1
Akwa Ibom,Uyo,2008,2,2,0,1,1,0,0,0,2,5.0332999,7.9266,1,1,0,Low,0,7,23,0,2000.0,8.0,1
Akwa Ibom,Uyo,2009,5,2,0,0,0,0,1,0,1,5.0332999,7.9266,1,1,0,Low,0,9,23,0,2000.0,9.0,1
Akwa Ibom,Uyo,2010,5,4,0,4,4,0,2,0,2,5.0332999,7.9266,1,1,0,High,1,13,27,0,2000.0,10.0,1
Akwa Ibom,Uyo,2011,3,3,0,0,0,0,0,0,3,5.0332999,7.9266,1,1,0,Low,0,16,27,0,2000.0,11.0,1
Akwa Ibom,Uyo,2012,1,1,0,0,0,0,0,0,1,5.0332999,7.9266,1,1,0,Low,0,17,27,0,2000.0,12.0,1
Akwa Ibom,Uyo,2013,3,0,0,4,0,0,0,0,0,5.0332999,7.9266,1,0,0,No Conflict,0,17,31,0,,,1
Akwa Ibom,Uyo,2014,10,1,0,2,0,0,0,0,1,5.0332999,7.9266,1,1,0,Low,0,18,33,0,2000.0,14.0,1
Akwa Ibom,Uyo,2015,9,4,0,4,4,0,2,0,2,5.0332999,7.9266,1,1,0,High,1,22,37,0,2000.0,15.0,1
Akwa Ibom,Uyo,2016,6,0,0,0,0,0,0,0,0,5.0332999,7.9266,1,0,0,No Conflict,0,22,37,0,,,1
Akwa Ibom,Uyo,2017,6,2,0,3,3,0,1,0,1,5.0332999,7.9266,1,1,0,Low,0,24,40,0,2000.0,17.0,1
Akwa Ibom,Uyo,2018,6,0,0,0,0,0,0,0,0,5.0332999,7.9266,1,0,0,No Conflict,0,24,40,0,,,1
Akwa Ibom,Uyo,2019,5,4,0,9,9,0,3,0,1,5.0332999,7.9266,1,1,0,High,1,28,49,0,2000.0,19.0,1
Anambra,Aguata,2014,1,0,0,0,0,0,0,0,0,6.0166998,7.0265002,1,0,0,No Conflict,0,0,0,0,,,0
Anambra,Aguata,2015,2,0,0,0,0,0,0,0,0,6.0237999,7.0862002,1,0,0,No Conflict,0,0,0,0,,,0
Anambra,Aguata,2016,1,0,0,0,0,0,0,0,0,6.0166998,7.0833001,1,0,0,No Conflict,0,0,0,0,,,0
Anambra,Aguata,2017,4,0,0,0,0,0,0,0,0,6.0237999,7.0862002,1,0,0,No Conflict,0,0,0,0,,,0
Anambra,Aguata,2018,3,1,0,0,0,0,1,0,0,6.0363002,7.0883002,1,1,0,Low,0,1,0,0,2018.0,0.0,1
Anambra,Aguata,2019,1,1,0,0,0,0,0,0,1,5.9358001,7.0792999,1,1,0,Low,0,2,0,0,2018.0,1.0,1
Anambra,Anambra East,1999,5,5,0,156,156,0,5,0,0,6.3224001,6.8902001,1,1,0,High,1,5,156,0,1999.0,0.0,1
Anambra,Anambra East,2013,2,1,0,7,7,0,1,0,0,6.3916998,6.9450002,1,1,0,Low,0,6,163,0,1999.0,14.0,1
Anambra,Anambra East,2015,2,2,0,6,6,0,0,0,2,6.3224001,6.8902001,1,1,0,Low,0,8,169,0,1999.0,16.0,1
Anambra,Anambra East,2017,3,1,0,2,2,0,0,0,1,6.3224001,6.8902001,1,1,0,Low,0,9,171,0,1999.0,18.0,1
Anambra,Anambra East,2018,3,2,0,0,0,0,0,0,2,6.2930999,6.8638,1,1,0,Low,0,11,171,0,1999.0,19.0,1
Anambra,Anambra East,2019,2,1,0,1,1,0,1,0,0,6.3295002,6.8325,1,1,0,Low,0,12,172,0,1999.0,20.0,1
Anambra,Anambra West,2013,1,1,0,0,0,0,0,0,1,6.4541001,6.7293,1,1,0,Low,0,1,0,0,2013.0,0.0,1
Anambra,Anambra West,2019,2,2,0,6,6,0,1,0,1,6.4541001,6.7293,1,1,0,Low,0,3,6,0,2013.0,6.0,1
Anambra,Anaocha,2010,1,1,0,0,0,0,0,0,1,6.1100001,7.0724001,1,1,0,Low,0,1,0,0,2010.0,0.0,1
Anambra,Anaocha,2015,3,1,0,0,0,0,0,0,1,6.1100001,7.0724001,1,1,0,Low,0,2,0,0,2010.0,5.0,1
Anambra,Awka North,2012,1,1,0,0,0,0,1,0,0,6.4166999,7.0153999,1,1,0,Low,0,1,0,0,2012.0,0.0,1
Anambra,Awka North,2013,1,1,0,0,0,0,1,0,0,6.4166999,7.0153999,1,1,0,Low,0,2,0,0,2012.0,1.0,1
Anambra,Awka North,2015,1,0,0,0,0,0,0,0,0,6.2535,7.1445999,1,0,0,No Conflict,0,2,0,0,,,1
Anambra,Awka South,2000,1,1,0,1,1,0,0,0,1,6.2101002,7.0741,1,1,0,Low,0,1,1,0,2000.0,0.0,1
Anambra,Awka South,2001,1,1,0,1,1,0,1,0,0,6.2101002,7.0741,1,1,0,Low,0,2,2,0,2000.0,1.0,1
Anambra,Awka South,2003,3,3,0,2,2,0,1,0,2,6.2101002,7.0741,1,1,0,Low,0,5,4,0,2000.0,3.0,1
Anambra,Awka South,2004,4,3,0,0,0,0,0,1,2,6.2101002,7.0741,1,1,0,Low,0,8,4,0,2000.0,4.0,1
Anambra,Awka South,2006,1,0,0,0,0,0,0,0,0,6.2101002,7.0741,1,0,0,No Conflict,0,8,4,0,,,1
Anambra,Awka South,2007,1,1,0,3,3,0,0,0,1,6.2101002,7.0741,1,1,0,Low,0,9,7,0,2000.0,7.0,1
Anambra,Awka South,2008,2,2,0,7,7,0,1,0,1,6.2101002,7.0741,1,1,0,Low,0,11,14,0,2000.0,8.0,1
Anambra,Awka South,2009,1,1,0,0,0,0,0,0,1,6.2101002,7.0741,1,1,0,Low,0,12,14,0,2000.0,9.0,1
Anambra,Awka South,2010,1,0,0,0,0,0,0,0,0,6.2101002,7.0741,1,0,0,No Conflict,0,12,14,0,,,1
Anambra,Awka South,2012,8,1,0,0,0,0,0,0,1,6.2101002,7.0741,1,1,0,Low,0,13,14,0,2000.0,12.0,1
Anambra,Awka South,2013,11,2,0,0,0,0,1,0,1,6.2101002,7.0741,1,1,0,Low,0,15,14,0,2000.0,13.0,1
Anambra,Awka South,2014,12,1,0,1,0,0,1,0,0,6.2101002,7.0741,1,1,0,Low,0,16,15,0,2000.0,14.0,1
Anambra,Awka South,2015,14,2,0,0,0,0,1,1,0,6.2101002,7.0741,1,1,0,Low,0,18,15,0,2000.0,15.0,1
Anambra,Awka South,2016,8,2,0,70,70,0,0,0,2,6.2101002,7.0741,1,1,0,Low,0,20,85,0,2000.0,16.0,1
Anambra,Awka South,2017,7,0,0,0,0,0,0,0,0,6.2101002,7.0741,1,0,0,No Conflict,0,20,85,0,,,1
Anambra,Awka South,2018,12,2,0,1,1,0,1,0,1,6.2101002,7.0741,1,1,0,Low,0,22,86,0,2000.0,18.0,1
Anambra,Awka South,2019,6,0,0,0,0,0,0,0,0,6.2101002,7.0741,1,0,0,No Conflict,0,22,86,0,,,1
Anambra,Ayamelum,2018,1,1,0,0,0,0,0,0,1,6.4664001,6.9316001,1,1,0,Low,0,1,0,0,2018.0,0.0,1
Anambra,Dunukofia,2015,1,0,0,0,0,0,0,0,0,6.1974001,6.9517999,1,0,0,No Conflict,0,0,0,0,,,0
Anambra,Ekwusigo,2012,1,1,0,4,4,0,1,0,0,5.9499002,6.8509002,1,1,0,Low,0,1,4,0,2012.0,0.0,1
Anambra,Ekwusigo,2017,3,1,0,47,47,0,0,0,1,5.9566998,6.849,1,1,0,Low,0,2,51,0,2012.0,5.0,1
Anambra,Idemili North,2008,1,1,0,5,5,0,0,0,1,6.1515999,6.8446002,1,1,0,Low,0,1,5,0,2008.0,0.0,1
Anambra,Idemili North,2012,1,0,0,0,0,0,0,0,0,6.1464,6.8729,1,0,0,No Conflict,0,1,5,0,,,1
Anambra,Idemili North,2013,3,2,0,24,24,0,0,0,2,6.1515999,6.8446002,1,1,0,Low,0,3,29,0,2008.0,5.0,1
Anambra,Idemili North,2014,2,2,0,1,1,0,0,0,2,6.1464,6.8729,1,1,0,Low,0,5,30,0,2008.0,6.0,1
Anambra,Idemili North,2015,7,1,0,5,1,0,0,0,1,6.1090999,6.8196998,1,1,0,Low,0,6,35,0,2008.0,7.0,1
Anambra,Idemili North,2016,3,0,0,0,0,0,0,0,0,6.1464,6.8729,1,0,0,No Conflict,0,6,35,0,,,1
Anambra,Idemili South,2012,1,1,0,0,0,0,0,0,1,6.0844002,6.8930001,1,1,0,Low,0,1,0,0,2012.0,0.0,1
Anambra,Idemili South,2013,2,2,0,0,0,0,1,0,1,6.0844002,6.8930001,1,1,0,Low,0,3,0,0,2012.0,1.0,1
Anambra,Idemili South,2014,1,0,0,0,0,0,0,0,0,6.0970001,6.8183999,1,0,0,No Conflict,0,3,0,0,,,1
Anambra,Idemili South,2015,1,0,0,0,0,0,0,0,0,6.0970001,6.8183999,1,0,0,No Conflict,0,3,0,0,,,1
Anambra,Idemili South,2016,1,0,0,0,0,0,0,0,0,6.0970001,6.8183999,1,0,0,No Conflict,0,3,0,0,,,1
Anambra,Idemili South,2017,3,2,0,1,1,0,1,0,1,6.0970001,6.8183999,1,1,0,Low,0,5,1,0,2012.0,5.0,1
Anambra,Idemili South,2018,1,1,0,2,2,0,0,0,1,6.0970001,6.8183999,1,1,0,Low,0,6,3,0,2012.0,6.0,1
Anambra,Idemili South,2019,2,1,0,2,2,0,1,0,0,6.0970001,6.8183999,1,1,0,Low,0,7,5,0,2012.0,7.0,1
Anambra,Ihiala,2013,2,1,0,0,0,0,0,0,1,5.9001999,6.8431001,1,1,0,Low,0,1,0,0,2013.0,0.0,1
Anambra,Ihiala,2015,2,1,0,0,0,0,1,0,0,5.8537998,6.8603001,1,1,0,Low,0,2,0,0,2013.0,2.0,1
Anambra,Ihiala,2018,1,0,0,0,0,0,0,0,0,5.9077001,6.8432002,1,0,0,No Conflict,0,2,0,0,,,1
Anambra,Ihiala,2019,2,2,0,1,1,0,0,0,2,5.8516998,6.8512001,1,1,0,Low,0,4,1,0,2013.0,6.0,1
Anambra,Njikoka,2002,1,1,0,4,4,0,0,0,1,6.1841998,6.9766002,1,1,0,Low,0,1,4,0,2002.0,0.0,1
Anambra,Njikoka,2012,1,1,0,0,0,0,0,0,1,6.1841998,6.9766002,1,1,0,Low,0,2,4,0,2002.0,10.0,1
Anambra,Njikoka,2015,2,0,0,0,0,0,0,0,0,6.1841998,6.9766002,1,0,0,No Conflict,0,2,4,0,,,1
Anambra,Njikoka,2016,1,1,0,1,1,0,0,0,1,6.1841998,6.9766002,1,1,0,Low,0,3,5,0,2002.0,14.0,1
Anambra,Njikoka,2019,2,1,0,1,1,0,0,0,1,6.1570001,6.9892001,1,1,0,Low,0,4,6,0,2002.0,17.0,1
Anambra,Nnewi North,2002,1,1,0,0,0,0,1,0,0,6.0198998,6.9148002,1,1,0,Low,0,1,0,0,2002.0,0.0,1
Anambra,Nnewi North,2006,2,1,0,0,0,0,1,0,0,6.0198998,6.9148002,1,1,0,Low,0,2,0,0,2002.0,4.0,1
Anambra,Nnewi North,2014,1,0,0,0,0,0,0,0,0,6.0198998,6.9148002,1,0,0,No Conflict,0,2,0,0,,,1
Anambra,Nnewi North,2015,3,0,0,0,0,0,0,0,0,6.0198998,6.9148002,1,0,0,No Conflict,0,2,0,0,,,1
Anambra,Nnewi North,2016,2,1,0,2,2,0,0,0,1,6.0198998,6.9148002,1,1,0,Low,0,3,2,0,2002.0,14.0,1
Anambra,Nnewi North,2017,2,0,0,0,0,0,0,0,0,6.0198998,6.9148002,1,0,0,No Conflict,0,3,2,0,,,1
Anambra,Nnewi North,2018,3,1,0,2,1,0,1,0,0,6.0198998,6.9148002,1,1,0,Low,0,4,4,0,2002.0,16.0,1
Anambra,Nnewi South,2012,1,1,0,3,3,0,1,0,0,5.9075999,6.9344001,1,1,0,Low,0,1,3,0,2012.0,0.0,1
Anambra,Nnewi South,2015,1,0,0,0,0,0,0,0,0,5.9844999,6.9415002,1,0,0,No Conflict,0,1,3,0,,,1
Anambra,Ogbaru,2013,1,0,0,0,0,0,0,0,0,6.0158,6.7445998,1,0,0,No Conflict,0,0,0,0,,,0
Anambra,Ogbaru,2014,1,0,0,0,0,0,0,0,0,6.0158,6.7445998,1,0,0,No Conflict,0,0,0,0,,,0
Anambra,Ogbaru,2015,1,0,0,0,0,0,0,0,0,5.9500999,6.7301002,1,0,0,No Conflict,0,0,0,0,,,0
Anambra,Ogbaru,2016,1,1,0,0,0,0,0,1,0,6.0158,6.7445998,1,1,0,Low,0,1,0,0,2016.0,0.0,1
Anambra,Ogbaru,2017,3,2,0,2,2,0,1,0,1,6.0158,6.7445998,1,1,0,Low,0,3,2,0,2016.0,1.0,1
Anambra,Ogbaru,2018,1,0,0,0,0,0,0,0,0,6.0158,6.7445998,1,0,0,No Conflict,0,3,2,0,,,1
Anambra,Onitsha North,1997,4,1,0,11,6,0,0,1,0,6.1454,6.7884998,1,1,0,Low,0,1,11,0,1997.0,0.0,1
Anambra,Onitsha North,1999,1,1,0,1,1,0,0,0,1,6.1454,6.7884998,1,1,0,Low,0,2,12,0,1997.0,2.0,1
Anambra,Onitsha North,2000,1,1,0,15,15,0,0,0,1,6.1454,6.7884998,1,1,0,Low,0,3,27,0,1997.0,3.0,1
Anambra,Onitsha North,2001,1,1,0,1,1,0,0,0,1,6.1454,6.7884998,1,1,0,Low,0,4,28,0,1997.0,4.0,1
Anambra,Onitsha North,2002,4,4,0,7,7,0,2,0,2,6.1454,6.7884998,1,1,0,High,1,8,35,0,1997.0,5.0,1
Anambra,Onitsha North,2003,2,2,0,9,9,0,1,0,1,6.1454,6.7884998,1,1,0,Low,0,10,44,0,1997.0,6.0,1
Anambra,Onitsha North,2004,2,2,0,0,0,0,0,0,2,6.1454,6.7884998,1,1,0,Low,0,12,44,0,1997.0,7.0,1
Anambra,Onitsha North,2005,10,5,0,1,1,0,3,0,2,6.1454,6.7884998,1,1,0,High,1,17,45,0,1997.0,8.0,1
Anambra,Onitsha North,2006,8,5,0,24,24,0,3,0,2,6.1454,6.7884998,1,1,0,High,1,22,69,0,1997.0,9.0,1
Anambra,Onitsha North,2007,1,0,0,8,0,0,0,0,0,6.1454,6.7884998,1,0,0,No Conflict,0,22,77,0,,,1
Anambra,Onitsha North,2009,1,1,0,1,1,0,1,0,0,6.1454,6.7884998,1,1,0,Low,0,23,78,0,1997.0,12.0,1
Anambra,Onitsha North,2012,8,5,0,20,20,0,5,0,0,6.1454,6.7884998,1,1,0,High,1,28,98,0,1997.0,15.0,1
Anambra,Onitsha North,2013,9,5,0,16,6,0,3,0,2,6.1454,6.7884998,1,1,0,High,1,33,114,0,1997.0,16.0,1
Anambra,Onitsha North,2014,7,0,0,1,0,0,0,0,0,6.1454,6.7884998,1,0,0,No Conflict,0,33,115,0,,,1
Anambra,Onitsha North,2015,17,1,0,15,0,0,0,0,1,6.1454,6.7884998,1,1,0,Low,0,34,130,0,1997.0,18.0,1
Anambra,Onitsha North,2016,6,1,0,17,0,0,1,0,0,6.1454,6.7884998,1,1,0,Low,0,35,147,0,1997.0,19.0,1
Anambra,Onitsha North,2017,7,4,0,5,5,0,3,0,1,6.1454,6.7884998,1,1,0,High,1,39,152,0,1997.0,20.0,1
Anambra,Onitsha North,2018,10,1,0,1,1,0,0,0,1,6.1454,6.7884998,1,1,0,Low,0,40,153,0,1997.0,21.0,1
Anambra,Onitsha North,2019,3,0,0,0,0,0,0,0,0,6.1454,6.7884998,1,0,0,No Conflict,0,40,153,0,,,1
Anambra,Onitsha South,2018,1,0,0,0,0,0,0,0,0,6.1378999,6.7782001,1,0,0,No Conflict,0,0,0,0,,,0
Anambra,Orumba North,2008,1,1,0,0,0,0,1,0,0,6.0605998,7.0875001,1,1,0,Low,0,1,0,0,2008.0,0.0,1
Anambra,Orumba South,2008,1,1,0,0,0,0,0,0,1,5.9640002,7.2368999,1,1,0,Low,0,1,0,0,2008.0,0.0,1
Anambra,Orumba South,2009,1,0,0,0,0,0,0,0,0,6.0240998,7.2666998,1,0,0,No Conflict,0,1,0,0,,,1
Anambra,Orumba South,2014,1,0,0,0,0,0,0,0,0,6.0240998,7.2666998,1,0,0,No Conflict,0,1,0,0,,,1
Anambra,Orumba South,2019,1,0,0,0,0,0,0,0,0,6.0446,7.2119999,1,0,0,No Conflict,0,1,0,0,,,1
Anambra,Oyi,2001,1,1,0,22,22,0,0,0,1,6.2382002,6.9425998,1,1,0,Low,0,1,22,0,2001.0,0.0,1
Anambra,Oyi,2014,1,1,0,0,0,0,1,0,0,6.2107,6.9183998,1,1,0,Low,0,2,22,0,2001.0,13.0,1
Anambra,Oyi,2017,4,2,0,5,5,0,0,0,2,6.2094998,6.8386998,1,1,0,Low,0,4,27,0,2001.0,16.0,1
Anambra,Oyi,2018,5,3,0,4,3,0,1,0,2,6.2673998,6.9228001,1,1,0,Low,0,7,31,0,2001.0,17.0,1
Bauchi,Alkaleri,2015,1,1,0,1,1,0,1,0,0,10.2661,10.3353,1,1,0,Low,0,1,1,0,2015.0,0.0,1
Bauchi,Bauchi,2000,1,1,0,1,1,0,0,0,1,10.3134,9.8432999,1,1,0,Low,0,1,1,0,2000.0,0.0,1
Bauchi,Bauchi,2001,1,1,0,4,4,0,1,0,0,9.8999996,9.8332996,1,1,0,Low,0,2,5,0,2000.0,1.0,1
Bauchi,Bauchi,2002,1,1,0,14,14,0,1,0,0,10.3134,9.8432999,1,1,0,Low,0,3,19,0,2000.0,2.0,1
Bauchi,Bauchi,2003,1,0,0,0,0,0,0,0,0,10.3134,9.8432999,1,0,0,No Conflict,0,3,19,0,,,1
Bauchi,Bauchi,2004,1,1,0,0,0,0,1,0,0,10.3134,9.8432999,1,1,0,Low,0,4,19,0,2000.0,4.0,1
Bauchi,Bauchi,2006,2,0,0,10,0,0,0,0,0,10.3134,9.8432999,1,0,0,No Conflict,0,4,29,0,,,1
Bauchi,Bauchi,2008,2,1,0,0,0,0,0,0,1,10.3134,9.8432999,1,1,0,Low,0,5,29,0,2000.0,8.0,1
Bauchi,Bauchi,2009,10,6,2,21,10,0,2,0,4,10.3134,9.8432999,1,1,1,High,1,11,50,2,2000.0,9.0,1
Bauchi,Bauchi,2010,14,10,3,116,115,3,5,0,5,10.3134,9.8432999,1,1,1,High,1,21,166,5,2000.0,10.0,1
Bauchi,Bauchi,2011,9,7,5,13,13,1,0,5,2,10.3134,9.8432999,1,1,1,High,1,28,179,10,2000.0,11.0,1
Bauchi,Bauchi,2012,16,14,7,46,46,36,0,11,3,10.3134,9.8432999,1,1,1,High,1,42,225,17,2000.0,12.0,1
Bauchi,Bauchi,2013,5,2,0,4,4,0,2,0,0,10.3134,9.8432999,1,1,0,Low,0,44,229,17,2000.0,13.0,1
Bauchi,Bauchi,2014,13,4,2,31,31,30,1,1,2,10.3134,9.8432999,1,1,1,High,1,48,260,19,2000.0,14.0,1
Bauchi,Bauchi,2015,18,6,4,22,18,14,3,0,3,10.3134,9.8432999,1,1,1,High,1,54,282,23,2000.0,15.0,1
Bauchi,Bauchi,2016,7,0,0,0,0,0,0,0,0,10.3134,9.8432999,1,0,0,No Conflict,0,54,282,23,,,1
Bauchi,Bauchi,2017,5,0,0,1,0,0,0,0,0,9.9499998,9.8167,1,0,0,No Conflict,0,54,283,23,,,1
Bauchi,Bauchi,2018,4,0,0,4,0,0,0,0,0,10.3134,9.8432999,1,0,0,No Conflict,0,54,287,23,,,1
Bauchi,Bauchi,2019,5,1,0,4,1,0,1,0,0,10.3134,9.8432999,1,1,0,Low,0,55,291,23,2000.0,19.0,1
Bauchi,Bogoro,2010,1,1,0,0,0,0,1,0,0,9.5500002,9.6000004,1,1,0,Low,0,1,0,0,2010.0,0.0,1
Bauchi,Bogoro,2014,1,1,0,0,0,0,0,0,1,9.6667004,9.6000004,1,1,0,Low,0,2,0,0,2010.0,4.0,1
Bauchi,Bogoro,2015,2,2,0,1,1,0,1,0,1,9.6667004,9.6000004,1,1,0,Low,0,4,1,0,2010.0,5.0,1
Bauchi,Bogoro,2018,1,0,0,0,0,0,0,0,0,9.6667004,9.6000004,1,0,0,No Conflict,0,4,1,0,,,1
Bauchi,Darazo,2010,1,1,0,1,1,0,0,0,1,10.8833,10.6167,1,1,0,Low,0,1,1,0,2010.0,0.0,1
Bauchi,Darazo,2011,1,1,0,1,1,0,1,0,0,10.9938,10.4118,1,1,0,Low,0,2,2,0,2010.0,1.0,1
Bauchi,Darazo,2013,1,1,1,3,3,3,0,0,1,10.9938,10.4118,1,1,1,Low,0,3,5,1,2010.0,3.0,1
Bauchi,Darazo,2014,5,4,2,68,68,66,1,1,2,10.9938,10.4118,1,1,1,High,1,7,73,3,2010.0,4.0,1
Bauchi,Darazo,2015,1,0,0,0,0,0,0,0,0,10.9938,10.4118,1,0,0,No Conflict,0,7,73,3,,,1
Bauchi,Dass,2012,1,1,0,4,4,0,0,0,1,10.0008,9.5160999,1,1,0,Low,0,1,4,0,2012.0,0.0,1
Bauchi,Dass,2013,1,1,0,0,0,0,1,0,0,10.0008,9.5160999,1,1,0,Low,0,2,4,0,2012.0,1.0,1
Bauchi,Dass,2018,1,0,0,0,0,0,0,0,0,10.0008,9.5160999,1,0,0,No Conflict,0,2,4,0,,,1
Bauchi,Gamawa,2015,1,0,0,1,0,0,0,0,0,12.1343,10.5396,1,0,0,No Conflict,0,0,1,0,,,0
Bauchi,Gamawa,2017,1,0,0,0,0,0,0,0,0,12.3485,10.7041,1,0,0,No Conflict,0,0,1,0,,,0
Bauchi,Ganjuwa,2012,2,2,2,5,5,5,2,0,0,10.8594,10.1688,1,1,1,Low,0,2,5,2,2012.0,0.0,1
Bauchi,Ganjuwa,2013,1,1,0,6,6,0,0,0,1,10.8594,10.1688,1,1,0,Low,0,3,11,2,2012.0,1.0,1
Bauchi,Ganjuwa,2014,2,2,0,1,1,0,1,0,1,10.7774,10.2976,1,1,0,Low,0,5,12,2,2012.0,2.0,1
Bauchi,Giade,2014,1,1,0,0,0,0,1,0,0,11.3928,10.1993,1,1,0,Low,0,1,0,0,2014.0,0.0,1
Bauchi,Itas/Gadau,2012,1,1,1,1,1,1,1,0,0,11.8592,9.9665003,1,1,1,Low,0,1,1,1,2012.0,0.0,1
Bauchi,Jama'Are,2012,1,1,1,3,3,3,1,0,0,11.6667,9.9314003,1,1,1,Low,0,1,3,1,2012.0,0.0,1
Bauchi,Jama'Are,2013,2,2,0,8,8,0,0,0,2,11.6667,9.9314003,1,1,0,Low,0,3,11,1,2012.0,1.0,1
Bauchi,Katagum,2011,2,2,1,7,7,6,1,1,0,11.6765,10.1948,1,1,1,Low,0,2,7,1,2011.0,0.0,1
Bauchi,Katagum,2012,2,2,0,4,4,0,2,0,0,11.6765,10.1948,1,1,0,Low,0,4,11,1,2011.0,1.0,1
Bauchi,Katagum,2013,1,1,0,2,2,0,0,0,1,11.6765,10.1948,1,1,0,Low,0,5,13,1,2011.0,2.0,1
Bauchi,Katagum,2014,3,3,2,39,39,19,0,3,0,11.6765,10.1948,1,1,1,Low,0,8,52,3,2011.0,3.0,1
Bauchi,Katagum,2018,1,0,1,0,0,0,0,0,0,11.6765,10.1948,1,0,1,No Conflict,0,8,52,4,,,1
Bauchi,Kirfi,2015,1,1,0,0,0,0,1,0,0,10.4111,10.3926,1,1,0,Low,0,1,0,0,2015.0,0.0,1
Bauchi,Misau,2011,2,2,1,9,9,4,1,1,0,11.3163,10.4703,1,1,1,Low,0,2,9,1,2011.0,0.0,1
